ROW_HASH,PROPERTY_LOCATION_SK,PROPERTY_ID,ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,IS_CURRENT,VALID_FROM,VALID_TO
5133176122545412520,-7084694340929083718,"1452-Woodland-Dr,-Stockton,-CA-95207","1452 Woodland Dr, Stockton, CA 95207",Stockton,CA,San Joaquin,95207,True,2026-01-29,
3065286473614556770,-2153904537313733038,"700-Crossbow-Dr,-Apt-212,-Green-River,-WY-82935","700 Crossbow Dr, Apt 212, Green River, WY 82935",Green River,WY,Sweetwater,82935,True,2026-01-29,
630046814774288839,3748342823167848440,"248-S-200-E,-Richfield,-UT-84701","248 S 200 E, Richfield, UT 84701",Richfield,UT,Sevier,84701,True,2026-01-29,
7231197376473846240,5829288614879553848,"16994-Maraschino-Dr,-Noblesville,-IN-46062","16994 Maraschino Dr, Noblesville, IN 46062",Noblesville,IN,Hamilton,46062,True,2026-01-29,
3380619239438160220,-5769963729545059365,"901-N-Penn-St,-Unit-P1902,-Philadelphia,-PA-19123","901 N Penn St, Unit P1902, Philadelphia, PA 19123",Philadelphia,PA,Philadelphia,19123,True,2026-01-29,
7098923661998750506,1016324563494835380,"15202-Rosemary-Ave,-Cleveland,-OH-44111","15202 Rosemary Ave, Cleveland, OH 44111",Cleveland,OH,Cuyahoga,44111,True,2026-01-29,
-3368089961551694556,-2264154175683746621,"4709-Beaver-Ridge-Rd,-Knoxville,-TN-37931","4709 Beaver Ridge Rd, Knoxville, TN 37931",Knoxville,TN,Knox,37931,True,2026-01-29,
-8191073234646306879,3612182162850071937,"1622-Goodfield-Ln,-Garland,-TX-75042","1622 Goodfield Ln, Garland, TX 75042",Garland,TX,Dallas,75042,True,2026-01-29,
-2615146323628338920,-6413577500505312244,"87-Coventry-D,-West-Palm-Beach,-FL-33417","87 Coventry D, West Palm Beach, FL 33417",West Palm Beach,FL,Palm Beach,33417,True,2026-01-29,
-6544587764837017415,-4468766332938083197,"3005-Benvenue-Ave,-Berkeley,-CA-94705","3005 Benvenue Ave, Berkeley, CA 94705",Berkeley,CA,Alameda,94705,True,2026-01-29,
174090003775584922,4982822612531833281,"12678-Avenue,-320,-Visalia,-CA-93291","12678 Avenue, 320, Visalia, CA 93291",Visalia,CA,Tulare,93291,True,2026-01-29,
-5462764309141063407,-7348244271679245562,"493-S-Mill-View-Way,-Ponte-Vedra-Beach,-FL-32082","493 S Mill View Way, Ponte Vedra Beach, FL 32082",Ponte Vedra Beach,FL,St. Johns,32082,True,2026-01-29,
5053480778357266367,4414152187334037580,"908-Sunnyfield-Way,-Henderson,-NV-89015","908 Sunnyfield Way, Henderson, NV 89015",Henderson,NV,Clark,89015,True,2026-01-29,
5936023106509056368,-4971455162508917677,"2778-S-Ocean-Blvd,-PH-4S,-Palm-Beach,-FL-33480","2778 S Ocean Blvd, PH 4S, Palm Beach, FL 33480",Palm Beach,FL,Palm Beach,33480,True,2026-01-29,
4205772402938412461,8721058175480232460,"97-Condor-St,-Apt-3,-Boston,-MA-02128","97 Condor St, Apt 3, Boston, MA 02128",Boston,MA,Suffolk,02128,True,2026-01-29,
-4567362648003712355,-7782514639135802372,"1507-Berkeley-Dr,-Redlands,-CA-92374","1507 Berkeley Dr, Redlands, CA 92374",Redlands,CA,San Bernardino,92374,True,2026-01-29,
-5496109313222450463,-6878597679865713422,"4436-Call-Field-Rd,-Wichita-Falls,-TX-76308","4436 Call Field Rd, Wichita Falls, TX 76308",Wichita Falls,TX,Wichita,76308,True,2026-01-29,
-2670790974074444950,-4687478288125848239,"44-Nate-Trl,-Dallas,-GA-30157","44 Nate Trl, Dallas, GA 30157",Dallas,GA,Paulding,30157,True,2026-01-29,
5736257645976203096,4177759169169745509,"8006-Park-Ln-S,-Woodhaven,-NY-11421","8006 Park Ln S, Woodhaven, NY 11421",Woodhaven,NY,Queens,11421,True,2026-01-29,
-6441166645906202367,-6399550406010393779,"432-Lee-Rd,-2161,-Opelika,-AL-36804","432 Lee Rd, 2161, Opelika, AL 36804",Opelika,AL,Lee,36804,True,2026-01-29,
6852210914631438188,1792617174102647749,"620-Erwin-St,-Douglas,-WY-82633","620 Erwin St, Douglas, WY 82633",Douglas,WY,Converse,82633,True,2026-01-29,
-2627564387962081143,-4718942900683146580,"64-N-Bywater-Way,-Unit-36,-Brigham-City,-UT-84302","64 N Bywater Way, Unit 36, Brigham City, UT 84302",Brigham City,UT,Box Elder,84302,True,2026-01-29,
2129349747767775517,8960680026926446562,"35-Larchmont-Dr,-Hewitt,-NJ-07421","35 Larchmont Dr, Hewitt, NJ 07421",Hewitt,NJ,Passaic,07421,True,2026-01-29,
-8419950553599987411,8757634194985329005,"3321-Baltus-Ln,-Bismarck,-ND-58501","3321 Baltus Ln, Bismarck, ND 58501",Bismarck,ND,Burleigh,58501,True,2026-01-29,
3470367066354396411,5834692218578913022,"331-2nd-Ave,-Milford,-TX-76670","331 2nd Ave, Milford, TX 76670",Milford,TX,Ellis,76670,True,2026-01-29,
2344166525703878557,1005154615100539294,"321-Golden-Carriage-Run,-Boiling-Springs,-SC-29316","321 Golden Carriage Run, Boiling Springs, SC 29316",Boiling Springs,SC,Spartanburg,29316,True,2026-01-29,
2701699368117402324,-5992452560534113115,"1497-W-31st-St,-Apt-1,-Riviera-Beach,-FL-33404","1497 W 31st St, Apt 1, Riviera Beach, FL 33404",Riviera Beach,FL,Palm Beach,33404,True,2026-01-29,
-1029223345236169365,2801159460499527783,"3016-Prelude-Ln,-Kissimmee,-FL-34746","3016 Prelude Ln, Kissimmee, FL 34746",Kissimmee,FL,Osceola,34746,True,2026-01-29,
4726350770219487397,-2050626636490940502,"2819-Lindberg-Ave,-Allentown,-PA-18103","2819 Lindberg Ave, Allentown, PA 18103",Allentown,PA,Lehigh,18103,True,2026-01-29,
5399543094011252551,1088823483582623346,"350-8th-St,-Blaine,-WA-98230","350 8th St, Blaine, WA 98230",Blaine,WA,Whatcom,98230,True,2026-01-29,
8936910986241528076,-1727872080217214708,"180-W-Market-St,-Apt-1124,-Newark,-NJ-07103","180 W Market St, Apt 1124, Newark, NJ 07103",Newark,NJ,Essex,07103,True,2026-01-29,
-4647242415437527958,-5511184081525439761,"2500-Sawmill-Rd,-Apt-1313,-Santa-Fe,-NM-87505","2500 Sawmill Rd, Apt 1313, Santa Fe, NM 87505",Santa Fe,NM,Santa Fe,87505,True,2026-01-29,
4280594532484857335,-1526608525855814023,"555-Cumberland-Ave,-Portland,-ME-04101","555 Cumberland Ave, Portland, ME 04101",Portland,ME,Cumberland,04101,True,2026-01-29,
514890134189984586,4367666682658253799,"3305-Trail-Hollow-Dr,-Pearland,-TX-77584","3305 Trail Hollow Dr, Pearland, TX 77584",Pearland,TX,Brazoria,77584,True,2026-01-29,
7328037664908594106,6533072534447403832,"701-Slatr-Kiney-Rd-SE,-Ste-13,-Lacey,-WA-98503","701 Slatr Kiney Rd SE, Ste 13, Lacey, WA 98503",Lacey,WA,Thurston,98503,True,2026-01-29,
8761821010122832643,-1089554389054960910,"2058-Clear-Ave,-Saint-Paul,-MN-55119","2058 Clear Ave, Saint Paul, MN 55119",Saint Paul,MN,Ramsey,55119,True,2026-01-29,
-6235395912977226575,-1382272942456939008,"7716-77th-Way,-West-Palm-Beach,-FL-33407","7716 77th Way, West Palm Beach, FL 33407",West Palm Beach,FL,Palm Beach,33407,True,2026-01-29,
668360237695161203,7979024102648399041,"1700-Premier-Dr,-Mankato,-MN-56001","1700 Premier Dr, Mankato, MN 56001",Mankato,MN,Blue Earth,56001,True,2026-01-29,
-453900662325366027,8952174200624147854,"645-Bush-St,-Apt-509,-San-Francisco,-CA-94108","645 Bush St, Apt 509, San Francisco, CA 94108",San Francisco,CA,San Francisco,94108,True,2026-01-29,
5654095532934127840,-3822005587238649781,"1637-E-Woodmen-Rd,-Apt-138,-Colorado-Springs,-CO-80920","1637 E Woodmen Rd, Apt 138, Colorado Springs, CO 80920",Colorado Springs,CO,El Paso,80920,True,2026-01-29,
4923894133588131903,-2361920536442249745,"5075-Valley-Crest-Dr,-Apt-266,-Concord,-CA-94521","5075 Valley Crest Dr, Apt 266, Concord, CA 94521",Concord,CA,Contra Costa,94521,True,2026-01-29,
4528613006048070402,-4455507021110763354,"1839-Homeland-St,-Dallas,-TX-75212","1839 Homeland St, Dallas, TX 75212",Dallas,TX,Dallas,75212,True,2026-01-29,
7599978539365523813,-7576968904915737511,"204-Termino-Ave,-Long-Beach,-CA-90803","204 Termino Ave, Long Beach, CA 90803",Long Beach,CA,Los Angeles,90803,True,2026-01-29,
5897552093811234824,-3936807837224031856,"1142-E-Mineral-King-Ave-Apt-K,-Visalia,-CA-93292","1142 E Mineral King Ave Apt K, Visalia, CA 93292",Visalia,CA,Tulare,93292,True,2026-01-29,
-3233868016504413444,6545441901552836085,"6811-Zebra-Grass-Ln,-Parker,-CO-80138","6811 Zebra Grass Ln, Parker, CO 80138",Parker,CO,Douglas,80138,True,2026-01-29,
8279288154379404193,-5487894021013912337,"1135-Athens-Rd,-Crawford,-GA-30630","1135 Athens Rd, Crawford, GA 30630",Crawford,GA,Oglethorpe,30630,True,2026-01-29,
-4588245470590316707,6876153940476751553,"430-Schriever-Ct,-Mcdonough,-GA-30252","430 Schriever Ct, Mcdonough, GA 30252",Mcdonough,GA,Henry,30252,True,2026-01-29,
-8225869046265049001,-478864127202878990,"204-Lake-Ave,-Lehigh-Acres,-FL-33936","204 Lake Ave, Lehigh Acres, FL 33936",Lehigh Acres,FL,Lee,33936,True,2026-01-29,
5436401823476153449,-4831074873317805794,"17-Christinalynn-Dr,-Monroe-Township,-NJ-08831","17 Christinalynn Dr, Monroe Township, NJ 08831",Monroe Township,NJ,Middlesex,08831,True,2026-01-29,
-7832303240923123272,5190990372526317835,"16518-Patton-Ave,-Baton-Rouge,-LA-70816","16518 Patton Ave, Baton Rouge, LA 70816",Baton Rouge,LA,East Baton Rouge,70816,True,2026-01-29,
-5691162005058442443,4988303090142857949,"280-Sierra-Dr,-Apt-DL14,-Miami,-FL-33179","280 Sierra Dr, Apt DL14, Miami, FL 33179",Miami,FL,Miami-Dade,33179,True,2026-01-29,
-1031409218903715951,-6846685706254641647,"4250-Club-House-Cir,-Apt-3228,-Irving,-TX-75038","4250 Club House Cir, Apt 3228, Irving, TX 75038",Irving,TX,Dallas,75038,True,2026-01-29,
7715454207299761014,2173140715576344505,"3108-Sw-103rd-St,-Oklahoma-City,-OK-73159","3108 Sw 103rd St, Oklahoma City, OK 73159",Oklahoma City,OK,Cleveland,73159,True,2026-01-29,
339712280222959787,-4795990689286070944,"11805-O-Casey-St,-Yukon,-OK-73099","11805 O Casey St, Yukon, OK 73099",Yukon,OK,Canadian,73099,True,2026-01-29,
-7034938404581656874,-5286266570197603728,"Ski-Idlewild-Rd,-Unit-1309,-Winter-Park,-CO-80482","Ski Idlewild Rd, Unit 1309, Winter Park, CO 80482",Winter Park,CO,Grand,80482,True,2026-01-29,
1468850182516583609,-2358350620546677,"PO-Box-432,-Senoia,-GA-30276","PO Box 432, Senoia, GA 30276",Senoia,GA,Coweta,30276,True,2026-01-29,
3959105913383415607,-5734704147228098057,"PO-Box-274,-Farmersville,-CA-93223","PO Box 274, Farmersville, CA 93223",Farmersville,CA,Tulare,93223,True,2026-01-29,
4027607189873384759,-3253860882393068613,"113-Crosscreek-Ln,-Lancaster,-PA-17602","113 Crosscreek Ln, Lancaster, PA 17602",Lancaster,PA,Lancaster,17602,True,2026-01-29,
-5772865956401605928,-8636861401010726030,"5885-Edenfield-Rd,-Apt-J05,-Jacksonville,-FL-32277","5885 Edenfield Rd, Apt J05, Jacksonville, FL 32277",Jacksonville,FL,Duval,32277,True,2026-01-29,
2791853829093985062,2753826867085558026,"1459-W-67th-St,-Los-Angeles,-CA-90047","1459 W 67th St, Los Angeles, CA 90047",Los Angeles,CA,Los Angeles,90047,True,2026-01-29,
7661374187974764749,2442922331678565423,"7821-Heatherbrook-Ct,-North-Richland-Hills,-TX-76182","7821 Heatherbrook Ct, North Richland Hills, TX 76182",North Richland Hills,TX,Tarrant,76182,True,2026-01-29,
-122942322523727431,-1295375507900316917,"18909-Harbor-Side-Blvd,-Montgomery,-TX-77356","18909 Harbor Side Blvd, Montgomery, TX 77356",Montgomery,TX,Montgomery,77356,True,2026-01-29,
-3416466175326207399,5815894840630961486,"2170-Nw-4th-Ct,-Pompano-Beach,-FL-33069","2170 Nw 4th Ct, Pompano Beach, FL 33069",Pompano Beach,FL,Broward,33069,True,2026-01-29,
-7728838103287061873,8647010889700202148,"2261-Gardiner-Dr,-Ferndale,-WA-98248","2261 Gardiner Dr, Ferndale, WA 98248",Ferndale,WA,Whatcom,98248,True,2026-01-29,
6909976679477294628,-4328478346458994102,"3690-Orange-Pl,-Ste-140,-Beachwood,-OH-44122","3690 Orange Pl, Ste 140, Beachwood, OH 44122",Beachwood,OH,Cuyahoga,44122,True,2026-01-29,
8239065084767752633,-2298113216737497478,"2034-Indian-Point-Rd,-Suffolk,-VA-23434","2034 Indian Point Rd, Suffolk, VA 23434",Suffolk,VA,Suffolk City,23434,True,2026-01-29,
6591153630451148212,-6571937895564354264,"6535-Delmonico-Dr,-Apt-212,-Colorado-Springs,-CO-80919","6535 Delmonico Dr, Apt 212, Colorado Springs, CO 80919",Colorado Springs,CO,El Paso,80919,True,2026-01-29,
-3214582894067915457,-7510747415398502641,"PO-Box-7810,-Oakland,-CA-94601","PO Box 7810, Oakland, CA 94601",Oakland,CA,Alameda,94601,True,2026-01-29,
-6890249550796634855,-5103299362715840951,"5328-Burning-Tree-Dr,-Orlando,-FL-32811","5328 Burning Tree Dr, Orlando, FL 32811",Orlando,FL,Orange,32811,True,2026-01-29,
5810427642103183841,4131398200601216929,"14748-Endsley-Turn,-Woodbridge,-VA-22193","14748 Endsley Turn, Woodbridge, VA 22193",Woodbridge,VA,Prince William,22193,True,2026-01-29,
-7063300035602586489,-7065457973657364432,"1031-Timbers-Ct,---1031,-Mammoth-Lakes,-CA-93546","1031 Timbers Ct, # 1031, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,Mono,93546,True,2026-01-29,
-5122615033874606990,437221432349114046,"1921-New-Garden-Rd,-Apt-Q101,-Greensboro,-NC-27410","1921 New Garden Rd, Apt Q101, Greensboro, NC 27410",Greensboro,NC,Guilford,27410,True,2026-01-29,
1717962419441255063,7467800871546900743,"629-Glen-Eagles-Ave,-Gulf-Shores,-AL-36542","629 Glen Eagles Ave, Gulf Shores, AL 36542",Gulf Shores,AL,Baldwin,36542,True,2026-01-29,
-2447351059998728853,4177659125243227046,"PO-Box-8,-Plano,-IL-60545","PO Box 8, Plano, IL 60545",Plano,IL,Kendall,60545,True,2026-01-29,
2475707859089454024,-3919568759516786634,"15811-Collins-Ave,-Apt-4207,-North-Miami-Beach,-FL-33160","15811 Collins Ave, Apt 4207, North Miami Beach, FL 33160",North Miami Beach,FL,Miami-Dade,33160,True,2026-01-29,
-7766527776703807434,-8233705133996962677,"237-Stoneybrook-Dr,-Marietta,-GA-30062","237 Stoneybrook Dr, Marietta, GA 30062",Marietta,GA,Cobb,30062,True,2026-01-29,
-6093677469779586363,3769197237092129812,"5623-W-43rd-St,-Houston,-TX-77092","5623 W 43rd St, Houston, TX 77092",Houston,TX,Harris,77092,True,2026-01-29,
3232500964186234022,-5545191193771888314,"16630-N-19th-Pl,-Phoenix,-AZ-85022","16630 N 19th Pl, Phoenix, AZ 85022",Phoenix,AZ,Maricopa,85022,True,2026-01-29,
7529037672000653938,-6895889103605091438,"238-Pinehurst-Dr,-Winder,-GA-30680","238 Pinehurst Dr, Winder, GA 30680",Winder,GA,Barrow,30680,True,2026-01-29,
-3058513262697193903,6124335728900459746,"1816-Evergreen-Ave,-Fullerton,-CA-92835","1816 Evergreen Ave, Fullerton, CA 92835",Fullerton,CA,Orange,92835,True,2026-01-29,
9179097426968376039,-6954002558838658706,"6550-W-14th-Ave,-Apt-14,-Lakewood,-CO-80214","6550 W 14th Ave, Apt 14, Lakewood, CO 80214",Lakewood,CO,Jefferson,80214,True,2026-01-29,
903701448139718782,8123947665855193674,"18-Garrett-Rd,-Toms-River,-NJ-08757","18 Garrett Rd, Toms River, NJ 08757",Toms River,NJ,Ocean,08757,True,2026-01-29,
4019460897712004684,2567339185606360473,"43844-Cameron-Hills-Dr,-Fremont,-CA-94539","43844 Cameron Hills Dr, Fremont, CA 94539",Fremont,CA,Alameda,94539,True,2026-01-29,
4287080310946657466,-7254516313449421802,"3217-52nd-St-W,-Lehigh-Acres,-FL-33971","3217 52nd St W, Lehigh Acres, FL 33971",Lehigh Acres,FL,Lee,33971,True,2026-01-29,
9091054168488842278,-6478591002467665197,"607-Hyde-Park,-Clarksville,-TN-37043","607 Hyde Park, Clarksville, TN 37043",Clarksville,TN,Montgomery,37043,True,2026-01-29,
9215333672883006143,3518799143978481222,"120-Front-St,-Gilbert,-SC-29054","120 Front St, Gilbert, SC 29054",Gilbert,SC,Lexington,29054,True,2026-01-29,
-3921725230882344128,8798375480433078871,"233-Merriman-Ave,-Syracuse,-NY-13204","233 Merriman Ave, Syracuse, NY 13204",Syracuse,NY,Onondaga,13204,True,2026-01-29,
3210466650633104155,-4670124957499700008,"5748-W-Giddings-St,-Apt-1,-Chicago,-IL-60630","5748 W Giddings St, Apt 1, Chicago, IL 60630",Chicago,IL,Cook,60630,True,2026-01-29,
-206960356363237929,-35454533123047458,"529-Millburn-Ave,-Short-Hills,-NJ-07078","529 Millburn Ave, Short Hills, NJ 07078",Short Hills,NJ,Essex,07078,True,2026-01-29,
-3235611283700141734,8677244263352076606,"1821-Starboard-Ct,-Toms-River,-NJ-08753","1821 Starboard Ct, Toms River, NJ 08753",Toms River,NJ,Ocean,08753,True,2026-01-29,
-7540243906060714819,-6844423602139824559,"121-Fox-Run-Dr,-Mandeville,-LA-70471","121 Fox Run Dr, Mandeville, LA 70471",Mandeville,LA,St. Tammany,70471,True,2026-01-29,
5458095739088807065,-4181742350395177703,"314-Post-Rd,-Warwick,-RI-02888","314 Post Rd, Warwick, RI 02888",Warwick,RI,Kent,02888,True,2026-01-29,
-8842594546762633329,3535777267577055415,"706-Harris-Ridge-Dr,-Arlington,-TX-76002","706 Harris Ridge Dr, Arlington, TX 76002",Arlington,TX,Tarrant,76002,True,2026-01-29,
2984175748530999254,-1958329033411307805,"527-S-Osceola-Ave,-Apt-4,-Orlando,-FL-32801","527 S Osceola Ave, Apt 4, Orlando, FL 32801",Orlando,FL,Orange,32801,True,2026-01-29,
-2791157709430597417,-4115238358333943962,"114A-Walnut-Ct,-Benton,-KY-42025","114A Walnut Ct, Benton, KY 42025",Benton,KY,Marshall,42025,True,2026-01-29,
-1704883561930310176,-3885677368258429265,"10243-County-Rd,-286-Unit-A11,-Huntsville,-OH-43324","10243 County Rd, 286 Unit A11, Huntsville, OH 43324",Huntsville,OH,Logan,43324,True,2026-01-29,
-1880033150807762397,-8483290638242558311,"14248-Sequoia-Rd,-Canyon-Country,-CA-91387","14248 Sequoia Rd, Canyon Country, CA 91387",Canyon Country,CA,Los Angeles,91387,True,2026-01-29,
-4697209098597106522,7983176594032437127,"3412-Highland-Point-Ln,-Pearland,-TX-77581","3412 Highland Point Ln, Pearland, TX 77581",Pearland,TX,Brazoria,77581,True,2026-01-29,
-135398312305472572,-2775924727413658820,"5140-S-Martindale-St,-Detroit,-MI-48204","5140 S Martindale St, Detroit, MI 48204",Detroit,MI,Wayne,48204,True,2026-01-29,
8874200117654866722,-6742052365015480228,"2610-Bermuda-Lake-Dr,-Apt-304,-Brandon,-FL-33510","2610 Bermuda Lake Dr, Apt 304, Brandon, FL 33510",Brandon,FL,Hillsborough,33510,True,2026-01-29,
-6460297520036769912,8807894287717714405,"310-Houston-St,-Columbus,-TX-78934","310 Houston St, Columbus, TX 78934",Columbus,TX,Colorado,78934,True,2026-01-29,
4588961641690655903,-8882291734824957107,"2958-N-Mcvicker-Ave,-Chicago,-IL-60634","2958 N Mcvicker Ave, Chicago, IL 60634",Chicago,IL,Cook,60634,True,2026-01-29,
7505154453749575317,800852541233472596,"9945-Lurline-Ave,-Apt-123,-Chatsworth,-CA-91311","9945 Lurline Ave, Apt 123, Chatsworth, CA 91311",Chatsworth,CA,Los Angeles,91311,True,2026-01-29,
4528537036759429787,-6086852499271676441,"116-Mountain-Base-Rd,-Goffstown,-NH-03045","116 Mountain Base Rd, Goffstown, NH 03045",Goffstown,NH,Hillsborough,03045,True,2026-01-29,
-427862426793012053,-4844482404206751851,"6-Arana-Cir,-Sausalito,-CA-94965","6 Arana Cir, Sausalito, CA 94965",Sausalito,CA,Marin,94965,True,2026-01-29,
2473998351895304736,1389286906405532867,"720-N-Canal-St,-Lagrange,-IN-46761","720 N Canal St, Lagrange, IN 46761",Lagrange,IN,Lagrange,46761,True,2026-01-29,
1991588962520308770,1678538748260558110,"319-Scott-Ave,-Niles,-OH-44446","319 Scott Ave, Niles, OH 44446",Niles,OH,Trumbull,44446,True,2026-01-29,
-987577723177355,7285586092698306912,"378-Willson-Ave,-Tallmadge,-OH-44278","378 Willson Ave, Tallmadge, OH 44278",Tallmadge,OH,Summit,44278,True,2026-01-29,
-6641787632578398750,-2094562269102197357,"16013-W-136th-Ter,-Olathe,-KS-66062","16013 W 136th Ter, Olathe, KS 66062",Olathe,KS,Johnson,66062,True,2026-01-29,
7539488789773543774,-8612667281646195036,"30715-Rue-De-Ln,-Pierre,-Rancho-Palos-Verdes,-CA-90275","30715 Rue De Ln, Pierre, Rancho Palos Verdes, CA 90275",Rancho Palos Verdes,CA,Los Angeles,90275,True,2026-01-29,
9153479138943772640,2740220219336728075,"2450-Culver-Rd,-Rochester,-NY-14609","2450 Culver Rd, Rochester, NY 14609",Rochester,NY,Monroe,14609,True,2026-01-29,
-3038127269664333955,2427830544465881154,"784-E-Miner-Way,-Hideout,-UT-84036","784 E Miner Way, Hideout, UT 84036",Hideout,UT,Summit,84036,True,2026-01-29,
-6647485368576443275,384203471557456129,"12777-Ashford-Point-Dr,-Apt-719,-Houston,-TX-77082","12777 Ashford Point Dr, Apt 719, Houston, TX 77082",Houston,TX,Harris,77082,True,2026-01-29,
8783799181731287325,-949914006832304641,"15-Ripps-Trl,-Bethel,-ME-04217","15 Ripps Trl, Bethel, ME 04217",Bethel,ME,Oxford,04217,True,2026-01-29,
5434475678360343407,-4739987116479974472,"5839-Sw-77th-Ter,-South,-Miami,-FL-33143","5839 Sw 77th Ter, South, Miami, FL 33143",Miami,FL,Miami-Dade,33143,True,2026-01-29,
7621387457943167034,4788078100921936509,"2509-Kennedy-Ave,-Mcallen,-TX-78501","2509 Kennedy Ave, Mcallen, TX 78501",Mcallen,TX,Hidalgo,78501,True,2026-01-29,
7191929467741158457,137024468632409824,"9430-Arlene-Dr,-Anchorage,-AK-99502","9430 Arlene Dr, Anchorage, AK 99502",Anchorage,AK,Anchorage,99502,True,2026-01-29,
-8834115006764377042,6015503836065764927,"206-Niceville-Ave-Unit-B,-Niceville,-FL-32578","206 Niceville Ave Unit B, Niceville, FL 32578",Niceville,FL,Okaloosa,32578,True,2026-01-29,
2508487993788603666,6787960151653646258,"1120-S-Martin-Luther-King-Blvd,-Temple,-TX-76504","1120 S Martin Luther King Blvd, Temple, TX 76504",Temple,TX,Bell,76504,True,2026-01-29,
7206609512501336699,-7563528943220468756,"2807-Buffalo-Dr,-Dodge-City,-KS-67801","2807 Buffalo Dr, Dodge City, KS 67801",Dodge City,KS,Ford,67801,True,2026-01-29,
2570481605824748120,-3329535233663618425,"2332-Cotner-Ave,-Ste-303,-Los-Angeles,-CA-90064","2332 Cotner Ave, Ste 303, Los Angeles, CA 90064",Los Angeles,CA,Los Angeles,90064,True,2026-01-29,
-447843551403243950,4531865673098456481,"6065-Water-St,-Burlington,-WI-53105","6065 Water St, Burlington, WI 53105",Burlington,WI,Racine,53105,True,2026-01-29,
4355662550952443211,2994836298498416659,"10536-W-Preston-Ln,-Tolleson,-AZ-85353","10536 W Preston Ln, Tolleson, AZ 85353",Tolleson,AZ,Maricopa,85353,True,2026-01-29,
-282609174801760443,-5644563665792964816,"628-Pasdalum-Ct,-Charleston,-SC-29414","628 Pasdalum Ct, Charleston, SC 29414",Charleston,SC,Charleston,29414,True,2026-01-29,
2917432066232600799,-5416016244910528456,"15-Ohara-Ct,-Olney,-MD-20832","15 Ohara Ct, Olney, MD 20832",Olney,MD,Montgomery,20832,True,2026-01-29,
4417811669888272589,1687613106533142897,"1306-Harrison-Ave,-Canon-City,-CO-81212","1306 Harrison Ave, Canon City, CO 81212",Canon City,CO,Fremont,81212,True,2026-01-29,
2445944446359022734,6224441244453900960,"22-W-7th-St,-Jim-Thorpe,-PA-18229","22 W 7th St, Jim Thorpe, PA 18229",Jim Thorpe,PA,Carbon,18229,True,2026-01-29,
2207113628089838316,6497672810147897273,"613-Zenith-Ln,-Unit-H,-Grand-Junction,-CO-81505","613 Zenith Ln, Unit H, Grand Junction, CO 81505",Grand Junction,CO,Mesa,81505,True,2026-01-29,
-9210726023065677365,8253283963975764131,"3550-N-Lake-Shore-Dr,-Apt-2402,-Chicago,-IL-60657","3550 N Lake Shore Dr, Apt 2402, Chicago, IL 60657",Chicago,IL,Cook,60657,True,2026-01-29,
8763915269403309349,-6141680487651422820,"163-Chestnut-Hill-Rd,-Millville,-MA-01529","163 Chestnut Hill Rd, Millville, MA 01529",Millville,MA,Worcester,01529,True,2026-01-29,
4088105885005140126,-7968748220730701123,"9401-Sw-30th-Ter,-Miami,-FL-33165","9401 Sw 30th Ter, Miami, FL 33165",Miami,FL,Miami-Dade,33165,True,2026-01-29,
99970652226872481,739210889531379854,"907-E-23rd-St,-Odessa,-TX-79761","907 E 23rd St, Odessa, TX 79761",Odessa,TX,Ector,79761,True,2026-01-29,
5490440389889876059,6582097501573126671,"10101-Midway-St,-Apt-4,-Gibsonton,-FL-33534","10101 Midway St, Apt 4, Gibsonton, FL 33534",Gibsonton,FL,Hillsborough,33534,True,2026-01-29,
7877673178885263498,3539003651419967640,"665-Fenworth-Blvd,-Franklin-Square,-NY-11010","665 Fenworth Blvd, Franklin Square, NY 11010",Franklin Square,NY,Nassau,11010,True,2026-01-29,
-4913089261208768626,4677318975255043914,"6613-Ave-U,-Lubbock,-TX-79412","6613 Ave U, Lubbock, TX 79412",Lubbock,TX,Lubbock,79412,True,2026-01-29,
5249038284807609250,-4214046779534383183,"13302-Laux-Cir,-Garden-Grove,-CA-92840","13302 Laux Cir, Garden Grove, CA 92840",Garden Grove,CA,Orange,92840,True,2026-01-29,
5210612152062441920,4388763171369959160,"1114-Desert-Oasis-Ln,-Rosenberg,-TX-77471","1114 Desert Oasis Ln, Rosenberg, TX 77471",Rosenberg,TX,Fort Bend,77471,True,2026-01-29,
-8651193058247210922,5634210920792840949,"5510-Ascot-Ct,---R5406251,-Alexandria,-VA-22311","5510 Ascot Ct, # R5406251, Alexandria, VA 22311",Alexandria,VA,Alexandria City,22311,True,2026-01-29,
279875069512486456,-3706209935156585552,"3741-Cortez-Dr,-Dallas,-TX-75220","3741 Cortez Dr, Dallas, TX 75220",Dallas,TX,Dallas,75220,True,2026-01-29,
-6843675448338621529,4873631585184470005,"8116-Alophia-Dr,-Austin,-TX-78739","8116 Alophia Dr, Austin, TX 78739",Austin,TX,Travis,78739,True,2026-01-29,
2720122134353540332,897215242079923850,"524-N-19th-Ave,-Nampa,-ID-83687","524 N 19th Ave, Nampa, ID 83687",Nampa,ID,Canyon,83687,True,2026-01-29,
712524582906675394,5696055633020978771,"961-Twisted-Oak-Ln,-Buffalo-Grove,-IL-60089","961 Twisted Oak Ln, Buffalo Grove, IL 60089",Buffalo Grove,IL,Lake,60089,True,2026-01-29,
